Unnamed: 0,ul_total_num_pkts,ul_total_num_bytes,ul_min_pkt_size,ul_max_pkt_size,ul_mean_pkt_size,ul_std_pkt_size,ul_min_iat,ul_max_iat,ul_mean_iat,ul_std_iat,ul_dur,dl_total_num_pkts,dl_total_num_bytes,dl_min_pkt_size,dl_max_pkt_size,dl_mean_pkt_size,dl_std_pkt_size,dl_min_iat,dl_max_iat,dl_mean_iat,dl_std_iat,dl_dur,ip_A,port_A,ip_B,port_B,protocal,action,app
30,10,2191.0,52.0,1290.0,219.1,382.9660414304236,4.4e-05,0.067509,0.0133805555555555,0.021206568994719,0.120425,9,4996.0,52.0,1290.0,555.1111111111111,590.000306026286,5.4e-05,0.05372,0.01332275,0.0180608030018443,0.106582,177357320,55322.0,3627729450,443.0,1,0,0
31,1,62.0,62.0,62.0,62.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520825,2.193063539446056,0.0,1,99.0,99.0,99.0,99.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,56143.0,2152970537,53.0,0,0,0
32,27,6358.0,52.0,607.0,235.4814814814815,246.3590828867442,9.4e-05,14.65881,0.903371846153846,2.9299129489060616,23.487668,34,12043.0,52.0,1290.0,354.2058823529412,411.1439900696713,2.1e-05,14.682709,0.711254515151515,2.62136642287298,23.471399,177357320,58441.0,2726103047,443.0,1,0,0
33,15,1862.0,52.0,535.0,124.13333333333334,129.9317769703265,5.3e-05,0.536847,0.0817667142857142,0.1477361640297316,1.144734,16,6631.0,52.0,1290.0,414.4375,481.339238479474,5.9e-05,0.524778,0.0756991333333333,0.1419529943476595,1.135487,177357320,58442.0,2726103047,443.0,1,0,0
34,15,2085.0,52.0,561.0,139.0,176.65907441008676,4.8e-05,20.000658,1.5144265,5.3238544954352784,21.201971,15,6711.0,52.0,1290.0,447.4,523.8220526640158,5.4e-05,20.027478,1.513775,5.331314633504992,21.19285,177357320,58443.0,2726103047,443.0,1,0,0
35,32,7735.0,52.0,850.0,241.71875,296.5073283514744,5.2e-05,9.296684,0.7979325161290324,2.0264494733060885,24.735908,35,13681.0,52.0,1290.0,390.8857142857143,456.58925880982366,5.7e-05,9.317652,0.7272644705882354,1.952432203953164,24.726992000000003,177357320,58444.0,2726103047,443.0,1,0,0
36,18,4613.0,52.0,912.0,256.27777777777777,315.0908002755724,4.9e-05,16.421659,1.459543411764706,4.097247196395481,24.812238,22,9501.0,52.0,1290.0,431.8636363636364,478.6580741490234,3.5e-05,16.441831,1.1808438095238096,3.716846326778317,24.79772,177357320,58445.0,2726103047,443.0,1,0,0
37,15,2216.0,52.0,666.0,147.73333333333332,195.99725459690453,5.1e-05,20.001085,1.9241568571428571,5.453876545035916,26.938196,16,7367.0,52.0,1290.0,460.4375,544.4138093705315,5.7e-05,20.042446,1.7952639333333336,5.291281862171646,26.928959000000003,177357320,58446.0,2726103047,443.0,1,0,0
38,13,1528.0,52.0,583.0,117.53846153846152,150.42086257376633,4.5e-05,20.000382,1.7519129166666667,5.753079214237956,21.022955,12,5846.0,52.0,1290.0,487.1666666666667,550.7688565390506,3.8e-05,20.024066,1.9103446363636365,6.013430381979662,21.013791,177357320,58447.0,2726103047,443.0,1,0,0
39,13,1778.0,52.0,833.0,136.76923076923077,216.398611304137,4.6e-05,20.001214,1.7243263333333332,5.758428745471338,20.691916,13,5661.0,52.0,1290.0,435.46153846153845,531.6426768962739,4.6e-05,20.015198,1.72358575,5.7625905571473846,20.683029,177357320,58448.0,2726103047,443.0,1,0,0
40,13,1609.0,52.0,667.0,123.76923076923076,172.12744979915024,4.6e-05,20.001114,1.690171833333333,5.766723343943719,20.282062,12,5939.0,52.0,1290.0,494.9166666666667,556.4416915190719,4.3e-05,20.025653,1.843003636363636,6.030668845517191,20.27304,177357320,58452.0,2726103047,443.0,1,0,0
41,13,1610.0,52.0,668.0,123.84615384615384,172.39047061532827,4.8e-05,20.001818,1.690052083333333,5.766969476659382,20.280625,13,5991.0,52.0,1290.0,460.84615384615387,546.7316291920328,5.6e-05,20.016143,1.6893238333333331,5.771605973930918,20.271886,177357320,58453.0,2726103047,443.0,1,0,0
42,2,131.0,52.0,79.0,65.5,19.091883092036785,0.004928,0.004928,0.004928,2.193063539446056,0.004928,2,127.0,52.0,75.0,63.5,16.263455967290593,0.059353,0.059353,0.059353,2.280075026944702,0.059353,177357320,60529.0,1823541436,5228.0,1,0,0
43,1,64.0,64.0,64.0,64.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520825,2.193063539446056,0.0,1,338.0,338.0,338.0,338.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,63999.0,2152970537,53.0,0,0,0
44,11,1801.0,52.0,931.0,163.72727272727272,259.96349394062656,6.3e-05,4.63718,0.484154,1.4593512063377114,4.84154,10,4305.0,52.0,1290.0,430.5,533.1858650289472,7e-05,4.614183,0.5394717777777777,1.5283498765153365,4.855245999999999,177357320,35210.0,2726105733,443.0,1,0,0
45,1,61.0,61.0,61.0,61.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520825,2.193063539446056,0.0,1,107.0,107.0,107.0,107.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,44123.0,2152970537,53.0,0,0,0
46,1,80.0,80.0,80.0,80.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520825,2.193063539446056,0.0,1,306.0,306.0,306.0,306.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,46022.0,2152970537,53.0,0,0,0
47,4,281.0,52.0,90.0,70.25,16.17353805861084,0.002222,0.015996,0.00915,0.0068873661148511,0.02745,4,239.0,40.0,107.0,59.75,32.00390601161052,0.002295,0.025344,0.0123826666666666,0.0117901471718267,0.037148,177357320,50262.0,2899904138,443.0,1,0,0
48,1,64.0,64.0,64.0,64.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520825,2.193063539446056,0.0,1,110.0,110.0,110.0,110.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,50440.0,2152970537,53.0,0,0,0
49,1,52.0,52.0,52.0,52.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520825,2.193063539446056,0.0,1,52.0,52.0,52.0,52.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,54291.0,2899906218,443.0,1,0,0
50,1,52.0,52.0,52.0,52.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520825,2.193063539446056,0.0,1,52.0,52.0,52.0,52.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,54295.0,2899906218,443.0,1,0,0
51,1,52.0,52.0,52.0,52.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520825,2.193063539446056,0.0,1,52.0,52.0,52.0,52.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,54297.0,2899906218,443.0,1,0,0
52,1,52.0,52.0,52.0,52.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520825,2.193063539446056,0.0,1,569.0,569.0,569.0,569.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,54603.0,2915223740,5228.0,1,0,0
53,1,52.0,52.0,52.0,52.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520825,2.193063539446056,0.0,1,52.0,52.0,52.0,52.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,56150.0,2899904938,443.0,1,0,0
54,26,5763.0,52.0,607.0,221.65384615384616,239.22841675815891,5.1e-05,13.809812,0.93843232,2.841858235973775,23.460808,32,11270.0,52.0,1290.0,352.1875,415.4877768863189,5.2e-05,13.82848,0.7565100967741937,2.578878461161445,23.451813000000005,177357320,56473.0,2726103047,443.0,1,0,0
55,18,1990.0,52.0,631.0,110.55555555555556,140.7288683216239,5e-05,0.153549,0.0307177647058823,0.0457793964171239,0.522202,16,6637.0,52.0,1290.0,414.8125,481.4562934472869,5.3e-05,0.20403,0.0342237333333333,0.0570922900592498,0.5133559999999999,177357320,56474.0,2726103047,443.0,1,0,0
56,17,2768.0,52.0,607.0,162.8235294117647,205.3348592221124,4.8e-05,20.000633,1.31536925,4.984036519068154,21.045908,19,7414.0,52.0,1290.0,390.2105263157895,477.3941510309867,5.2e-05,20.023722,1.168730222222222,4.706912876184291,21.037144,177357320,56475.0,2726103047,443.0,1,0,0
57,26,6023.0,52.0,850.0,231.65384615384616,285.2835701273653,4.8e-05,15.302576,0.93940288,3.126158145931978,23.485072,29,11311.0,52.0,1290.0,390.0344827586207,453.2485507626835,5e-05,15.32792,0.8384341785714285,2.9678109799907717,23.476157,177357320,56476.0,2726103047,443.0,1,0,0
58,18,4211.0,52.0,912.0,233.94444444444449,320.73967311278585,8.1e-05,16.737588,1.3885846470588237,4.203946103793448,23.605939,20,8886.0,52.0,1290.0,444.3,504.9724432293832,3.8e-05,16.875749,1.2419351578947369,4.020572327188772,23.596768,177357320,56477.0,2726103047,443.0,1,0,0
59,15,2215.0,52.0,665.0,147.66666666666666,195.8084583999179,7.2e-05,20.002446,1.895436,5.451643778408871,26.536104,15,7236.0,52.0,1290.0,482.4,546.7531174383658,8.4e-05,20.038123,1.8947639285714284,5.462680459913549,26.526695,177357320,56478.0,2726103047,443.0,1,0,0
60,13,1778.0,52.0,833.0,136.76923076923077,216.398611304137,5e-05,20.00068,1.6923933333333334,5.765969820039066,20.30872,12,5609.0,52.0,1290.0,467.4166666666667,542.0861149859919,5e-05,20.025063,1.8454440909090908,6.02972640213699,20.299885,177357320,56479.0,2726103047,443.0,1,0,0
61,13,1504.0,52.0,559.0,115.6923076923077,144.25289402953908,5.5e-05,20.000734,1.6898121666666668,5.766778141119132,20.277746,13,6103.0,52.0,1290.0,469.46153846153845,555.1990056704316,5.3e-05,20.018852,1.6890718333333332,5.772566839623754,20.268862,177357320,56481.0,2726103047,443.0,1,0,0
62,13,1609.0,52.0,667.0,123.76923076923076,172.12744979915024,5.4e-05,20.001798,1.6873047500000002,5.76778625455674,20.247657000000004,13,6051.0,52.0,1290.0,465.46153846153845,551.066181050367,2.8e-05,20.019516,1.6868813333333332,5.773388208642908,20.242576,177357320,56482.0,2726103047,443.0,1,0,0
63,13,1622.0,52.0,668.0,124.76923076923076,172.00540391033934,4.6e-05,20.010257,1.6908598333333336,5.76943114172474,20.290318000000003,14,6137.0,52.0,1290.0,438.3571428571428,539.0727947336778,4.7e-05,20.023189,1.560145076923077,5.547570444782208,20.281886,177357320,56483.0,2726103047,443.0,1,0,0
64,1,62.0,62.0,62.0,62.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520825,2.193063539446056,0.0,1,99.0,99.0,99.0,99.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,57245.0,2152970537,53.0,0,0,0
65,1,52.0,52.0,52.0,52.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520825,2.193063539446056,0.0,1,52.0,52.0,52.0,52.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,58181.0,2899904782,443.0,1,0,0
66,19,2083.0,52.0,660.0,109.63157894736842,143.34426722882367,4.4e-05,0.274747,0.0476316111111111,0.0791903665034928,0.857369,17,6719.0,52.0,1290.0,395.2352941176471,472.6089199078563,4.5e-05,0.311737,0.0530215,0.0923042951539453,0.848344,177357320,46994.0,2726103047,443.0,1,0,0
67,29,5919.0,52.0,607.0,204.1034482758621,232.08455122273037,4.8e-05,14.458935,0.8266683928571429,2.782012135795206,23.146715,32,11272.0,52.0,1290.0,352.25,415.5565254047296,3.2e-05,14.481298,0.7463713870967742,2.655747851702814,23.137513,177357320,46995.0,2726103047,443.0,1,0,0
68,18,2820.0,52.0,607.0,156.66666666666666,200.90940305345123,4.8e-05,20.00052,1.2413506470588236,4.835061731686267,21.102961,18,7364.0,52.0,1290.0,409.1111111111111,484.0500568291877,5.4e-05,20.016068,1.240779823529412,4.839199749391425,21.093257,177357320,46996.0,2726103047,443.0,1,0,0
69,26,5973.0,52.0,850.0,229.73076923076923,283.3240628950965,5.1e-05,9.190707,0.92406356,2.2417203209109307,23.101589,29,11577.0,52.0,1290.0,399.2068965517241,464.4068705126037,5.5e-05,9.253082,0.8247305357142857,2.148969922978457,23.092455,177357320,46997.0,2726103047,443.0,1,0,0
70,20,4171.0,52.0,912.0,208.55,293.5758621584977,5.1e-05,15.962763,1.2200722631578949,3.8552397305633392,23.181373000000004,20,8735.0,52.0,1290.0,436.75,487.1836220348005,5.7e-05,15.972512,1.2195969473684212,3.858833598187144,23.172342,177357320,46998.0,2726103047,443.0,1,0,0
71,15,2216.0,52.0,666.0,147.73333333333332,195.99725459690453,5.2e-05,20.00202,1.9188502857142855,5.466688095985166,26.863904,16,7239.0,52.0,1290.0,452.4375,536.0808357887829,5.4e-05,20.033802,1.7903279333333335,5.300648999248347,26.854919,177357320,46999.0,2726103047,443.0,1,0,0
72,14,1830.0,52.0,833.0,130.71428571428572,209.13978710291005,6e-05,20.002199,1.5670493846153848,5.539411666720732,20.371642,12,5609.0,52.0,1290.0,467.4166666666667,542.0861149859919,5.6e-05,20.024063,1.8498867272727275,6.02791935125924,20.348754000000003,177357320,47000.0,2726103047,443.0,1,0,0
73,15,2487.0,52.0,826.0,165.8,243.0923398922428,5.5e-05,20.001009,1.9068656428571429,5.461863719753847,26.696119,15,6798.0,52.0,1290.0,453.2,520.8973301634676,5.5e-05,20.016424,1.9052553571428568,5.467638419751644,26.673575,177357320,47001.0,2726103047,443.0,1,0,0
74,14,1556.0,52.0,559.0,111.14285714285714,139.63516040732014,5.1e-05,20.000822,1.5603573076923078,5.54097912635233,20.284645,13,6103.0,52.0,1290.0,469.46153846153845,555.1990056704316,5.8e-05,20.026113,1.6896180833333332,5.7746557985451386,20.275417,177357320,47002.0,2726103047,443.0,1,0,0
75,14,1662.0,52.0,668.0,118.71428571428572,166.73674717093067,4.9e-05,20.000481,1.563255076923077,5.54014818030325,20.322316,13,6002.0,52.0,1290.0,461.6923076923077,547.4910021506266,5.4e-05,20.015001,1.6927305,5.770306730136679,20.312766,177357320,47004.0,2726103047,443.0,1,0,0
76,1,64.0,64.0,64.0,64.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520825,2.193063539446056,0.0,1,110.0,110.0,110.0,110.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,48774.0,2152970537,53.0,0,0,0
77,1,61.0,61.0,61.0,61.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520825,2.193063539446056,0.0,1,107.0,107.0,107.0,107.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,50297.0,2152970537,53.0,0,0,0
78,11,1801.0,52.0,931.0,163.72727272727272,259.96349394062656,0.000454,4.573129,0.4760153,1.4397149732225971,4.760153,10,4305.0,52.0,1290.0,430.5,533.1858650289472,0.000773,4.543444,0.5303442222222222,1.5052130492982363,4.773098,177357320,54140.0,2726105733,443.0,1,0,0
79,1,62.0,62.0,62.0,62.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520825,2.193063539446056,0.0,1,99.0,99.0,99.0,99.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,64483.0,2152970537,53.0,0,0,0
80,1,61.0,61.0,61.0,61.0,205.2869977183783,0.8072871851978172,9.686940368178718,1.4885777450520825,2.193063539446056,0.0,1,107.0,107.0,107.0,107.0,361.3110066429696,0.8260948399171986,9.709714055028462,1.5772967960206263,2.280075026944702,0.0,177357320,37632.0,2152970537,53.0,0,0,0
81,18,2817.0,52.0,607.0,156.5,200.5551853055442,5.5e-05,20.000528,1.246212705882353,4.834113148377913,21.185616,18,7435.0,52.0,1290.0,413.05555555555554,485.2581450323749,5.5e-05,20.022788,1.245671588235294,4.840020584268999,21.176417,177357320,47236.0,2726103047,443.0,1,0,0
82,18,2019.0,52.0,660.0,112.16666666666669,147.06111174690366,5e-05,0.16592,0.0359512352941176,0.0529669122867397,0.6111710000000001,16,6634.0,52.0,1290.0,414.625,481.39766998466735,5.6e-05,0.216335,0.0401332666666666,0.0638691038905428,0.6019990000000001,177357320,47237.0,2726103047,443.0,1,0,0
83,24,5650.0,52.0,607.0,235.41666666666663,244.4692417154509,4.7e-05,14.616506,1.0163682608695652,3.126132711949487,23.37647,31,11110.0,52.0,1290.0,358.38709677419354,418.3143696168673,5.3e-05,14.640566,0.7787046666666666,2.763333886881736,23.36114,177357320,47238.0,2726103047,443.0,1,0,0
84,30,7026.0,52.0,850.0,234.2,293.6539600888469,4.7e-05,9.037515,0.806189827586207,2.070280699125122,23.379505000000005,33,12835.0,52.0,1290.0,388.93939393939394,456.964436485074,6.5e-05,9.060084,0.73032434375,1.989737370887029,23.370379,177357320,47239.0,2726103047,443.0,1,0,0
85,16,3892.0,52.0,912.0,243.25,313.3701751390305,7.7e-05,16.253849,1.5561374666666667,4.370784356182748,23.342062,19,8327.0,52.0,1290.0,438.2631578947368,481.8317873957977,4.6e-05,16.270407,1.296144888888889,4.016153611759374,23.330608,177357320,47240.0,2726103047,443.0,1,0,0
86,15,2216.0,52.0,666.0,147.73333333333332,195.99725459690453,5e-05,20.005038,1.9243800714285717,5.476213111343506,26.941321,15,7187.0,52.0,1290.0,479.1333333333333,543.776459673677,5.8e-05,20.033157,1.923722,5.485843740920554,26.932108,177357320,47241.0,2726103047,443.0,1,0,0
