Unnamed: 0,ul_total_num_pkts,ul_total_num_bytes,ul_min_pkt_size,ul_max_pkt_size,ul_mean_pkt_size,ul_std_pkt_size,ul_min_iat,ul_max_iat,ul_mean_iat,ul_std_iat,ul_dur,dl_total_num_pkts,dl_total_num_bytes,dl_min_pkt_size,dl_max_pkt_size,dl_mean_pkt_size,dl_std_pkt_size,dl_min_iat,dl_max_iat,dl_mean_iat,dl_std_iat,dl_dur,ip_A,port_A,ip_B,port_B,protocal,action,app
34,11,885.0,52.0,281.0,80.45454545454545,69.16554581056039,5.2e-05,120.013737,12.0054282,37.95025152862373,120.054282,10,3958.0,52.0,1290.0,395.8,512.0422725604684,7.8e-05,120.013483,13.33951311111111,40.00273924773697,120.055618,177301229,51124.0,3229408465,443.0,1,20,1
36,12,1136.0,52.0,430.0,94.66666666666669,108.55860029021048,6.4e-05,64.990369,5.917963818181818,19.59210541419912,65.097602,10,1053.0,52.0,268.0,105.3,75.62928592079187,9.4e-05,65.027137,7.230735333333333,21.67365215226626,65.076618,177301229,53018.0,2649756451,443.0,1,20,1
37,11,1074.0,52.0,432.0,97.63636363636364,113.9923442405434,5.1e-05,64.992689,6.508311099999999,20.54932100833777,65.08311099999999,9,962.0,52.0,268.0,106.88888888888889,80.03974707050936,5.5e-05,65.032481,8.134612,22.9902121324862,65.076896,177301229,53020.0,2649756451,443.0,1,20,1
39,47,6947.0,52.0,773.0,147.80851063829786,172.04696506147386,6.3e-05,92.069757,6.427833586956523,21.93074838255974,295.68034500000005,35,10641.0,52.0,1290.0,304.0285714285714,364.9114707879229,7.7e-05,92.10755,8.696215647058823,25.22070345794589,295.671332,177301229,58039.0,2649756428,443.0,1,20,1
44,1,76.0,76.0,76.0,76.0,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,115.0,115.0,115.0,115.0,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,61773.0,2152970536,53.0,0,20,1
2,1,64.12571674274693,64.12571674274693,64.12571674274693,64.12571674274693,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,121.55999140038573,121.55999140038573,121.55999140038573,121.55999140038573,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,4174.34959086898,2152970536,53.0,0,20,1
3,1,64.18486705214781,64.18486705214781,64.18486705214781,64.18486705214781,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,109.18486705214781,109.18486705214781,109.18486705214781,109.18486705214781,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,4236.172994282499,2152970536,53.0,0,20,1
39,44,6112.940484708883,52.0,703.0876256233119,134.41706547938992,153.39786856922422,6.3e-05,85.46659533013262,5.832319006087566,19.617425956082865,259.5048160901522,35,11968.84621543416,49.06661366251659,1290.0,341.96703472669026,399.1557114484956,6.379976148132463e-05,85.49511956265276,7.632186263961746,22.22508850652256,259.4943329746994,177301229,58218.66991317086,2649756431,443.0,1,20,1
35,57,8753.761738130033,52.0,744.5291158377738,152.50767582521618,185.85329171320478,3.3971739829603624e-05,48.74002073778297,1.8011077639065411,8.162299314939773,102.55406394215261,53,31503.19978531425,43.47701743496522,1290.0,585.0046264901007,538.1937093033835,2.8402792134499274e-05,48.74709928065832,1.8409222643859053,8.23007299635395,102.54985699318291,177301229,53901.857579425385,2649756439,443.0,1,20,1
17,69,19374.517757353915,52.0,1246.1478098669108,269.69945371229403,388.023182574475,2.7191753468604116e-05,64.98725127059839,1.2594910058527482,8.133318258750267,78.20207007375241,49,20897.875012300025,40.0,1290.0,406.7671258789793,469.31858865533474,4.612854901077803e-05,64.98689700708009,1.7074826114490524,9.51035672393753,78.19406391067999,177301229,41945.41831930881,2649756435,443.0,1,20,1
26,1,64.15960715410974,64.15960715410974,64.15960715410974,64.15960715410974,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,99.44773699968849,99.44773699968849,99.44773699968849,99.44773699968849,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,48015.94569209025,2152970536,53.0,0,20,1
26,1,62.373140117772074,62.373140117772074,62.373140117772074,62.373140117772074,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,105.73140117772071,105.73140117772071,105.73140117772071,105.73140117772071,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,47404.94038916806,2152970536,53.0,0,20,1
1,1,69.5278930970122,69.5278930970122,69.5278930970122,69.5278930970122,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,108.18026725746952,108.18026725746952,108.18026725746952,108.18026725746952,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,2654.8335498140864,2152970536,53.0,0,20,1
28,11,1099.6264673175754,52.0,430.29156884549496,96.29679829930856,111.43170901192232,5.1e-05,64.99547075302732,6.256323402680789,20.1416869971799,65.0909966911014,9,1000.8668087649893,52.0,268.0,106.21026206918272,78.15600476203151,5.585421557725251e-05,65.03468359486595,7.748567303300691,22.429577676148465,65.07684987235884,177301229,48288.0728098097,2649756444,443.0,1,20,1
3,1,64.36397046815502,64.36397046815502,64.36397046815502,64.36397046815502,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,109.36397046815502,109.36397046815502,109.36397046815502,109.36397046815502,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,4326.441115950127,2152970536,53.0,0,20,1
32,10,1008.2009262635199,52.0,372.7785456340697,89.89962948594003,93.27796207988436,5.713926941674366e-05,119.93907974946801,12.597808640856464,38.72679954459715,120.06905778538834,11,4251.796821549782,50.32876699907612,1290.0,360.87757889676345,487.51157217906496,8.816438349953805e-05,119.94438715398982,11.379419732282244,36.82526212651406,120.06507612793595,177301229,51122.860730583256,3229408465,443.0,1,20,1
9,1,63.5322419077327,63.5322419077327,63.5322419077327,63.5322419077327,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,103.02149460515513,103.02149460515513,103.02149460515513,103.02149460515513,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,19186.285440190455,2152970536,53.0,0,20,1
3,1,65.16517799370244,65.16517799370244,65.16517799370244,65.16517799370244,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,115.59152103463657,115.59152103463657,115.59152103463657,115.59152103463657,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,4660.542071300185,2152970536,53.0,0,20,1
21,69,18668.279511827037,52.0,1175.1702619866326,258.16227404163925,364.1074178715325,3.1884312418829205e-05,71.02243459913652,2.236702282987049,10.726089510538454,126.35018194602381,49,20678.142921496168,42.665293725648766,1290.0,406.68811495530565,459.74420730347833,5.210744993506337e-05,71.03054323318408,3.0762085283578626,12.558860524596959,126.34060108472545,177301229,45518.047317336874,2649756433,443.0,1,20,1
9,1,64.64040389799895,64.64040389799895,64.64040389799895,64.64040389799895,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,103.76026926533264,103.76026926533264,103.76026926533264,103.76026926533264,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,18783.653250393716,2152970536,53.0,0,20,1
27,1,69.77451253907961,69.77451253907961,69.77451253907961,69.77451253907961,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,107.56371865230098,107.56371865230098,107.56371865230098,107.56371865230098,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,46493.37742425295,2152970536,53.0,0,20,1
38,45,6726.452963195019,52.0,760.1945275752599,145.9244107998132,169.8668570085379,6.254936753930533e-05,91.0529398515636,6.430855735267637,21.87887204781669,287.0207950844331,34,10277.527367744695,52.0,1251.6211354308375,296.6254430749529,354.2137669678305,7.617384048872645e-05,91.09080791942102,8.675125910941388,25.136942475066725,287.0118871569018,177301229,57850.52297331446,2649756428,443.0,1,20,1
9,1,70.00611653935772,70.00611653935772,70.00611653935772,70.00611653935772,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,224.14679694458545,224.14679694458545,224.14679694458545,224.14679694458545,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,18808.18961272009,2152970536,53.0,0,20,1
11,1,67.12348532816083,67.12348532816083,67.12348532816083,67.12348532816083,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,180.5653499030155,180.5653499030155,180.5653499030155,180.5653499030155,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,19655.118862166106,2152970536,53.0,0,20,1
9,1,70.04947475034372,70.04947475034372,70.04947475034372,70.04947475034372,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,225.18739400824927,225.18739400824927,225.18739400824927,225.18739400824927,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,18809.533717260656,2152970536,53.0,0,20,1
3,1,65.52087621866606,65.52087621866606,65.52087621866606,65.52087621866606,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,110.52087621866606,110.52087621866606,110.52087621866606,110.52087621866606,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,4909.5216142076915,2152970536,53.0,0,20,1
32,12,1448.7315724291743,52.0,603.5493690229141,106.49394267765302,146.21409746332665,5.7489452760277564e-05,119.72798257650224,10.729089857329523,35.51094000902991,120.0690647890552,13,4857.263822519906,46.126566876669244,1290.0,351.4263738977494,464.22374069208786,8.606328343833462e-05,119.74723603268029,9.802928129894417,33.98940669955052,120.06785238148349,177301229,51122.51054723972,3229408465,443.0,1,20,1
3,1,65.9713009082212,65.9713009082212,65.9713009082212,65.9713009082212,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,110.9713009082212,110.9713009082212,110.9713009082212,110.9713009082212,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,5136.535657743486,2152970536,53.0,0,20,1
26,1,70.33739201337349,70.33739201337349,70.33739201337349,70.33739201337349,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,92.1467185296495,92.1467185296495,92.1467185296495,92.1467185296495,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,47064.955890790654,2152970536,53.0,0,20,1
8,1,63.52323923065744,63.52323923065744,63.52323923065744,63.52323923065744,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,117.23239230657435,117.23239230657435,117.23239230657435,117.23239230657435,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,18771.934990455884,2152970536,53.0,0,20,1
1,1,66.8516505279088,66.8516505279088,66.8516505279088,66.8516505279088,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,114.87087368022802,114.87087368022802,114.87087368022802,114.87087368022802,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,3294.4555238297976,2152970536,53.0,0,20,1
26,62,15218.3677073482,52.0,994.6701444264397,217.34843528303634,300.082077300828,3.771132530877013e-05,65.029229823406,2.1255968777773058,9.343891555315388,103.63298568954212,47,20796.292215454458,40.0,1290.0,444.5430767685929,493.5067833787261,3.690877108017643e-05,65.02895219470724,2.5277883478312164,10.423011887168219,103.62129932346886,177301229,48133.15790679775,2649756437,443.0,1,20,1
27,11,1101.8535189555146,52.0,430.143098736299,96.18038423641629,111.20917865651302,5.1e-05,64.99571249948262,6.234424574133698,20.106261825970044,65.09168199200792,9,1004.244503749197,52.0,268.0,106.15128644247433,77.99229934990576,5.592845063185048e-05,65.03487500995423,7.715018337559624,22.380856099787618,65.07684586366588,177301229,47876.84772486425,2649756443,443.0,1,20,1
18,166,25703.037817981447,52.0,1017.0869310163225,164.5841124738923,140.09178388107316,5.3562176208530975e-05,38.928277137936796,1.5672468357095626,4.9025582693683,271.7566307125038,158,11680.0733844865,52.0,360.27614499560525,104.29697332420773,80.02632384755574,2.5347534021414616e-05,38.988831240570796,1.642642403962259,5.014256027485845,271.6667299483068,177301229,41947.62521586098,2649756435,443.0,1,20,1
38,40,5851.576788421657,52.0,709.3971879536497,138.45047651593458,161.21870366412554,6.076177787520175e-05,87.01938261064444,6.442844132810077,21.673086606494277,252.66969241199342,30,8835.68733783981,52.0,1099.378082371349,267.2583715005697,311.7776212251121,7.28965927712032e-05,87.05754846114674,8.591466171374286,24.804675538461353,252.66120129078547,177301229,57102.863596303134,2649756432,443.0,1,20,1
33,11,934.1748207150453,52.0,307.8708182845894,82.50280128685039,75.45414919759251,5.224465084932858e-05,119.98953605643413,11.842294067684417,37.659612421004326,120.05488518666903,10,4030.6613022505894,51.510698301342835,1290.0,393.42880559170356,508.70805436698794,7.820387570777382e-05,119.99090653807367,13.101589370687016,39.58895934216686,120.05628190085478,177301229,51123.91844971689,3229408465,443.0,1,20,1
2,1,65.18178588637649,65.18178588637649,65.18178588637649,65.18178588637649,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,110.18178588637649,110.18178588637649,110.18178588637649,110.18178588637649,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,4493.564959703504,2152970536,53.0,0,20,1
9,1,64.82563357099501,64.82563357099501,64.82563357099501,64.82563357099501,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,107.13859572208985,107.13859572208985,107.13859572208985,107.13859572208985,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,18915.42147565251,2152970536,53.0,0,20,1
27,1,68.74591119069409,68.74591119069409,68.74591119069409,68.74591119069409,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,94.02755950190699,94.02755950190699,94.02755950190699,94.02755950190699,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,47771.42869598552,2152970536,53.0,0,20,1
28,1,73.41256283243798,73.41256283243798,73.41256283243798,73.41256283243798,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,89.41256283243798,89.41256283243798,89.41256283243798,89.41256283243798,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,48004.39808439609,2152970536,53.0,0,20,1
8,1,70.63573459579897,70.63573459579897,70.63573459579897,70.63573459579897,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,219.81684828931046,219.81684828931046,219.81684828931046,219.81684828931046,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,18467.541705760694,2152970536,53.0,0,20,1
3,1,66.75306381721437,66.75306381721437,66.75306381721437,66.75306381721437,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,109.5691787472927,109.5691787472927,109.5691787472927,109.5691787472927,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,4846.53629870023,2152970536,53.0,0,20,1
43,1,76.0,76.0,76.0,76.0,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,109.06734256255142,109.06734256255142,109.06734256255142,109.06734256255142,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,61653.31508474017,2152970536,53.0,0,20,1
9,1,62.94069884328799,62.94069884328799,62.94069884328799,62.94069884328799,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,111.40698843287987,111.40698843287987,111.40698843287987,111.40698843287987,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,19143.304487403908,2152970536,53.0,0,20,1
32,14,1799.3261371740552,52.0,780.6193402966023,118.53854486448355,186.09193942983745,5.654888625459729e-05,119.56375965539982,8.972213256407676,32.54628810349502,120.06549727906071,15,5309.019217615395,42.90222749080542,1290.0,351.71148086965803,450.04788606323945,8.179073854549774e-05,119.59371026013034,8.915706549933212,32.30917214980113,120.06796216099956,177301229,51122.4837045818,3229408465,443.0,1,20,1
38,43,6343.348146459888,52.0,737.9505734620844,142.6516045368498,166.0798648630875,6.176658909543993e-05,89.28666108877377,6.436105407136498,21.78875941695781,271.9785830852507,32,9646.151321230249,52.0,1184.9545046283,283.76571858140835,335.63114658509926,7.473874667497318e-05,89.32465955447363,8.638491641865235,24.991444097666836,271.96985767555987,177301229,57523.12588916775,2649756430,443.0,1,20,1
37,11,1081.9225099836515,52.0,433.3375666206165,97.45942446219118,113.86712144327942,5.192600766042681e-05,64.9984817952544,6.44799628227008,20.452692466130134,65.08928644219763,9,971.3629663443155,52.0,268.0,106.72540852414687,79.58595586932567,5.921847934194434e-05,65.03797397455192,8.042299736788413,22.856759858283752,65.08305374516236,177301229,53611.924674492824,2649756450,443.0,1,20,1
10,1,65.43187341538285,65.43187341538285,65.43187341538285,65.43187341538285,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,120.92609493846287,120.92609493846287,120.92609493846287,120.92609493846287,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,19274.53410270878,2152970536,53.0,0,20,1
10,1,71.9080294838337,71.9080294838337,71.9080294838337,71.9080294838337,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,270.43650122517295,270.43650122517295,270.43650122517295,270.43650122517295,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,18878.02902606132,2152970536,53.0,0,20,1
3,1,67.01471542866032,67.01471542866032,67.01471542866032,67.01471542866032,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,109.07204068554539,109.07204068554539,109.07204068554539,109.07204068554539,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,4740.750552192632,2152970536,53.0,0,20,1
32,51,11951.091009713928,52.0,1006.3046308974749,223.8976535288732,292.78764244741484,4.765694883846393e-05,54.484102982431025,3.697051241362128,12.670617847865676,171.7631747003945,38,15761.517692057347,52.0,1290.0,403.0793557758885,429.519389090377,6.436454610226441e-05,54.515949647573514,5.003838352718386,14.580187815422356,171.75402090533672,177301229,50784.89566406787,2649756431,443.0,1,20,1
8,1,64.69189519769269,64.69189519769269,64.69189519769269,64.69189519769269,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,109.54588644153152,109.54588644153152,109.54588644153152,109.54588644153152,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,18596.00061157315,2152970536,53.0,0,20,1
24,66,17111.877348136153,52.0,1121.7683560516587,243.50902428685885,338.6048006861471,3.601598792637071e-05,73.81718905333666,2.7932188154380277,12.213892552368135,148.83457299645607,47,19345.36769465097,43.90479637791121,1290.0,393.05653697720976,447.1519065949585,5.541279034109657e-05,73.82923930581842,3.822457368399466,14.240154765374484,148.82506753823571,177301229,47180.63354157157,2649756432,443.0,1,20,1
43,1,76.0,76.0,76.0,76.0,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,94.15451966004613,94.15451966004613,94.15451966004613,94.15451966004613,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,61352.465092272236,2152970536,53.0,0,20,1
11,1,66.94172642447546,66.94172642447546,66.94172642447546,66.94172642447546,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,177.157370458915,177.157370458915,177.157370458915,177.157370458915,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,19684.38204565945,2152970536,53.0,0,20,1
8,1,64.57690388462636,64.57690388462636,64.57690388462636,64.57690388462636,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,111.61573007672554,111.61573007672554,111.61573007672554,111.61573007672554,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,18574.727218655877,2152970536,53.0,0,20,1
33,12,1312.5604111359557,52.0,514.6337569971764,98.26351949934505,123.84307814384614,5.412716622455699e-05,119.80331700801142,10.587025536422662,35.42323110355646,120.05952652832664,12,4589.768368693427,47.74566755088601,1290.0,375.18317127846035,483.0522390251691,7.977263852046416e-05,119.81718739174246,11.270837093679164,36.405046282661736,120.06139042007804,177301229,51123.29094459181,3229408465,443.0,1,20,1
43,1,76.0,76.0,76.0,76.0,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,100.51365010587523,100.51365010587523,100.51365010587523,100.51365010587523,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,61480.753636918525,2152970536,53.0,0,20,1
33,13,1401.390082870681,52.0,563.1733537411101,101.96350031405328,135.20284654599175,5.4569104889903883e-05,119.75960028792241,10.292339125539849,34.898218990696705,120.06061612810606,12,4721.024152301454,46.861790220192226,1290.0,370.89983241020605,477.0292885941937,8.014092074158657e-05,119.77640514439136,10.841050315558709,35.657591942254285,120.0625896943029,177301229,51123.143631703366,3229408465,443.0,1,20,1
37,11,1163.5312363833486,52.0,434.0009012600911,97.46864999007414,113.32892690959858,5.143656027492896e-05,64.99503994984053,6.416756060935489,20.255297904363182,68.08843224167637,9,1511.7385262043008,51.563439725071035,305.1803834147836,119.70701461204789,95.49977496999406,5.38358392668561e-05,65.03337980484604,7.996689324021574,22.625536029694285,68.08189666091451,177301229,53229.33065182844,2649756450,443.0,1,20,1
28,1,73.44097163359793,73.44097163359793,73.44097163359793,73.44097163359793,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,89.44097163359793,89.44097163359793,89.44097163359793,89.44097163359793,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,48150.476139960505,2152970536,53.0,0,20,1
26,1,66.87518611295815,66.87518611295815,66.87518611295815,66.87518611295815,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,96.23841641195855,96.23841641195855,96.23841641195855,96.23841641195855,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,47360.75055056446,2152970536,53.0,0,20,1
0,1,64.76614271007062,64.76614271007062,64.76614271007062,64.76614271007062,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,107.91463116073328,107.91463116073328,107.91463116073328,107.91463116073328,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,3388.4730298556624,2152970536,53.0,0,20,1
4,1,66.01989229979148,66.01989229979148,66.01989229979148,66.01989229979148,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,110.9701615503128,110.9701615503128,110.9701615503128,110.9701615503128,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,5202.083425864504,2152970536,53.0,0,20,1
26,1,63.540924167601766,63.540924167601766,63.540924167601766,63.540924167601766,202.07052538217013,0.861388301369863,37.224390762141965,3.772519996067173,8.761604003150689,0.0,1,100.17890780192519,100.17890780192519,100.17890780192519,100.17890780192519,313.8942131647105,1.365675120150188,35.06090192115144,4.23459793684636,8.308501932929873,0.0,177301229,48165.21702356226,2152970536,53.0,0,20,1
